full_text,Label,predicted_label
"['gila', 'suer', 'deh', 'bang', 'dan', 'emg', 'harus', 'spent', 'lebih', 'biar', 'dpt', 'paling', 'depan', 'ga', 'boong', 'rame', 'bgt', 'konser', 'mereka', 'tuh']",NoBully,NoBully
"['gila', 'jijel', 'aura', 'nya', 'di', 'zo', 'kaga', 'maen', 'maen']",NoBully,NoBully
"['gila', 'tuuh', 'celta', 'make', 'pemeran', 'toy', 'story', 'anjirðÿðÿž']",NoBully,NoBully
"['gila', 'kerenðÿ']",NoBully,NoBully
"['gila', 'gila', 'gila', 'gila', 'kok', 'bisa', 'ya', 'ada', 'manusia', 'seindah', 'ini']",NoBully,NoBully
"['aduh', 'gila', 'gue', 'gila', 'edan', 'ji', 'changmin', 'gabisa', 'geser', 'dikit', 'kh', 'dari', 'tipe', 'aku']",NoBully,NoBully
"['gila', 'barca']",NoBully,NoBully
"['gila', 'gila']",NoBully,NoBully
"['cancelo', 'comeback', 'cuk', 'gila']",NoBully,NoBully
"['gila', 'barca', 'kambek', 'njir', 'ðÿ']",NoBully,NoBully
"['gw', 'respect', 'bgt', 'sama', 'org', 'kaya', 'gini', 'gila', 'ya', 'dah', 'oleng', 'gitu', 'tapi', 'maksain', 'buat', 'tampil', 'demi', 'fansnya', 'ðÿ']",NoBully,NoBully
['gila'],NoBully,NoBully
"['barca', 'gila']",Bully,NoBully
"['sama', 'ka', 'aku', 'jga', 'terharu', 'merinding', 'waah', 'gila', 'keren', 'bnget', 'pokoknya', 'ðÿðÿðÿ']",NoBully,NoBully
"['q', 'gila', 'jajajajajajajaja']",NoBully,NoBully
"['langsung', 'ka', 'ovt', 'gila', 'urusannya', 'deh', 'nyaman', 'mka', 'cerita', 'disni', 'siapa', 'suruh', 'pergi', 'nda', 'ada', 'mi', 'tempatku', 'cerita', 'setidaknya', 'di', 'twitter', 'bisa', 'lepaskan', 'beban', 'ku', 'sedikit']",NoBully,NoBully
"['gila', 'keren', 'bgt', 'sih', 'akhir', 'putusan', 'sidangnya', 'wkwkwk', 'siapâ', 'menuju', 'konflik', 'lainnya', 'kah', 'kaaðÿ']",NoBully,NoBully
"['gempak', 'gila', 'animation', 'diaðÿ']",NoBully,NoBully
"['as', 'an', 'elf', 'yg', 'super', 'sayang', 'sama', 'tvxq', 'aku', 'pribadi', 'mau', 'ngucapin', 'makasih', 'banyak', 'buat', 'nctzen', 'karena', 'tadi', 'ikut', 'sing', 'along', 'sama', 'fanchant', 'pas', 'mereka', 'perform', 'ðÿ', 'bener', 'tadi', 'tuh', 'dari', 'black', 'suit', 'mamacita', 'sampe', 'sorry', 'semuanya', 'sing', 'along', 'dan', 'pas', 'mirotic', 'fanchant', 'nya', 'gila', 'bgt', 'woy', 'ðÿ']",NoBully,NoBully
"['wtf', 'gue', 'gila', 'benerâ', 'gila', 'ðÿðÿš']",NoBully,NoBully
"['gr', 'comel', 'gila']",NoBully,NoBully
"['duh', 'coba', 'dlu', 'aja', 'eps', 'alurnya', 'tu', 'bagus', 'bgt', 'gila', 'sat', 'set', 'bgt', 'jd', 'gak', 'boseni', 'samsek', 'suka', 'bgt', 'ðÿ']",NoBully,NoBully
"['gila', 'gila', 'berat', 'bgt', 'ya', 'ekspektasinya', 'wkwk', 'semangat', 'kita']",NoBully,NoBully
"['gila', 'gue', 'gila']",NoBully,NoBully
"['banget', 'uda', 'gila', 'gue']",NoBully,NoBully
"['ataga', 'masalah', 'makan', 'jujurâ', 'an', 'ngerembet', 'kmna', 'mana', 'kompor', 'meledug', 'bgt', 'gila', 'ngeri', 'bgt', 'bukanya', 'di', 'akurin', 'orang', 'pada', 'huru', 'hara', 'wahgila', 'gak', 'respek', 'aing', 'skrng', 'sama', 'ini', 'orang']",NoBully,NoBully
"['sama', 'lagi', 'tadi', 'beli', 'tahu', 'gejrot', 'ceritanya', 'sambil', 'nunggu', 'pesen', 'ojol', 'setiap', 'yg', 'lewat', 'ngomong', 'gini', 'donghae', 'gila', 'sihhblablabla', 'donghae', 'sih', 'kaget', 'gw', 'liat', 'diablablabla', 'real', 'no', 'fake', 'fake', 'ini', 'mah', 'elfs', 'yg', 'bias', 'nya', 'donghae', 'siapâ', 'makin', 'banyak', 'saingan', 'ðÿ']",NoBully,NoBully
"['ya', 'allah', 'kim', 'jiwoong', 'malem', 'jangan', 'bikin', 'gua', 'gila']",NoBully,NoBully
"['btw', 'tadi', 'gue', 'ketemu', 'kating', 'cakep', 'bgt', 'demi', 'allah', 'dia', 'cewe', 'tapi', 'perawakannya', 'kek', 'beda', 'bgt', 'cakep', 'yang', 'gila']",NoBully,NoBully
"['abis', 'konser', 'gila', 'jam', 'segini', 'masih', 'muacet', 'buangeet']",NoBully,NoBully
"['como', 'me', 'quema', 'la', 'gilaaðÿ']",NoBully,NoBully
"['ga', 'kesempetan', 'poto', 'suju', 'karna', 'dah', 'gila', 'duluan']",NoBully,NoBully
"['yaallah', 'rebahan', 'tadi', 'minum', 'air', 'dingin', 'beh', 'gila', 'enak', 'pake', 'bngt', 'benerâ', 'nikmat', 'mana', 'yg', 'telah', 'engkau', 'dustakanðÿ']",NoBully,NoBully
"['emg', 'tuh', 'shipper', 'pada', 'gila', 'wkwk', 'org', 'jelas', 'kasus', 'sama', 'mash', 'aja', 'yg', 'bilang', 'beda', 'kasus', 'wkwkwk']",NoBully,NoBully
"['gila', 'itu', 'panjanh', 'banget']",NoBully,NoBully
"['ini', 'lama', 'gw', 'bjsa', 'gila', 'ini']",NoBully,NoBully
"['lari', 'ada', 'cowok', 'gila', 'wkwkwwk', 'ngakak']",NoBully,NoBully
"['jir', 'puyeng', 'bgt', 'aku', 'gil', 'tadi', 'di', 'jalan', 'sesek', 'bgt', 'terakhir', 'macetan', 'kaya', 'gt', 'di', 'jakarta', 'dulu', 'ga', 'nyangka', 'bakal', 'ngerasain', 'macet', 'parah', 'bgt', 'gini', 'di', 'pwt']",NoBully,NoBully
"['eh', 'gila', 'jaewo', 'selca', 'di', 'indo', 'dong', 'ðÿðÿœ']",NoBully,NoBully
"['lu', 'diem', 'aja', 'udh', 'attractive', 'bgt', 'ini', 'malah', 'dikasih', 'lagu', 'lemonade', 'body', 'rol', 'apa', 'ga', 'makin', 'gila', 'semua', 'org', 'yg', 'keluar', 'dr', 'gbk']",NoBully,NoBully
"['a', 'diwnsiiwis', 'bisa', 'gila', 'liat', 'fancame', 'terus']",NoBully,NoBully
"['astaga', 'aku', 'nk', 'tidur', 'dh', 'gila', 'ðÿðÿ']",NoBully,NoBully
"['cantik', 'bgt', 'gila', 'p', 'naksir']",NoBully,NoBully
"['gila', 'kim', 'junkyu', 'kereen', 'abieez']",NoBully,NoBully
"['shimkongz', 'ini', 'beneran', 'udah', 'gilaaðÿðÿ']",Bully,Bully
"['gila', 'ðÿðÿ', 'deket', 'banget', 'buset']",NoBully,NoBully
"['gila', 'aespa', 'keren', 'banget', 'anjir', 'gws']",NoBully,NoBully
"['gue', 'bilang', 'santai', 'aja', 'bukan', 'berarti', 'lu', 'ga', 'harus', 'balikin', 'gila']",NoBully,NoBully
"['ningning', 'bikin', 'gila', 'cantik', 'bangetðÿðÿ']",NoBully,NoBully
"['tugasnya', 'tu', 'sangat', 'simpel', 'cukup', 'menjadi', 'gila', 'di', 'atas', 'orang', 'gila']",NoBully,NoBully
"['gila', 'a', 'selama', 'konser', 'senyum', 'senyum', 'sendiri', 'karna', 'pangling', 'bgt', 'momoâ', 'ðÿðÿ']",NoBully,NoBully
"['ngentot', 'harusnya', 'aing', 'kumpul', 'keluarga', 'hari', 'ini', 'cape', 'banget', 'gila', 'udah', 'request', 'dari', 'bulan', 'agustus', 'schedule', 'nya', 'malah', 'jumat', 'kemarin', 'libur']",NoBully,NoBully
"['gila', 'aja', 'tahun', 'ini', 'umur', 'aku', 'ðÿ']",NoBully,NoBully
"['woy', 'gila', 'ganteng', 'bgt', 'ðÿ']",NoBully,NoBully
"['ngga', 'lah', 'gila']",NoBully,NoBully
"['diatas', 'gila', 'kayanya', 'keadaan', 'gue', 'sekarang']",NoBully,NoBully
"['gila', 'keren', 'banget', 'congrats', 'ya']",NoBully,NoBully
"['ayam', 'goreng', 'weh', 'comel', 'gilaaðÿðÿ', 'mcm', 'pujuk', 'upin', 'ipinðÿ']",NoBully,NoBully
"['ah', 'elah', 'org', 'kl', 'udah', 'jatuh', 'cinta', 'emg', 'goblok', 'bgt']",NoBully,NoBully
"['tanda', 'piknik', 'itu', 'wawasan', 'luas', 'gak', 'goblok', 'kayak', 'kadrun']",NoBully,NoBully
"['merkosa', 'aja', 'udah', 'gak', 'normal', 'bisabisanya', 'ngomong', 'âœorg', 'normal', 'merkosa', 'cewek', 'cakepâ', 'org', 'goblok']",NoBully,NoBully
"['beda', 'level', 'goblok', 'eddie', 'punya', 'ucl', 'onana', 'ga', 'punya', 'ucl', 'minimal', 'punya', 'ucl', 'lah', 'wkwk', 'mampus', 'enak', 'ga', 'di', 'gituin']",Bully,Bully
"['woy', 'kunyukelu', 'kira', 'senin', 'selasa', 'rabu', 'itu', 'bahasa', 'dr', 'mana', 'kalo', 'goblok', 'jangan', 'dipatenin']",Bully,Bully
"['goblok', 'ini', 'mah', 'beda', 'org']",NoBully,Bully
"['kok', 'makin', 'lama', 'orang', 'makin', 'gila', 'ya', 'bisaânya', 'dilemparin', 'batu', 'wong', 'goblok', 'kalau', 'bercandaan', 'ini', 'kelewatan', 'banget', 'anying']",NoBully,NoBully
"['loe', 'bawa', 'kanjuruhan', 'yg', 'gak', 'ada', 'sangkut', 'pautnyamau', 'cari', 'muka', 'ada', 'arema', 'nihgak', 'nyambung', 'coysolo', 'ya', 'solo', 'yg', 'dibahas', 'jgn', 'bawa', 'kanjuruhangoblok']",NoBully,NoBully
"['jadi', 'apa', 'apa', 'itu', 'jangka', 'panjang', 'jangan', 'di', 'liat', 'âœga', 'pernah', 'jajan', 'sekali', 'jajan', 'jadi', 'penyakitanâ', 'ya', 'berarti', 'organ', 'anaknya', 'sehat', 'kena', 'bakteri', 'ga', 'cocok', 'goblok']",NoBully,NoBully
"['itu', 'dkomen', 'ada', 'yg', 'bilang', 'fans', 'ditanya', 'yg', 'sngaja', 'ship', 'jgn', 'goblok', 'fans', 'pihak', 'laki', 'yg', 'awalnya', 'ngship', 'mereka', 'dri', 'jaman', 'era', 'who', 'dis', 'dlu', 'd', 'ytube', 'udah', 'dluan', 'jdi', 'fans', 'kpop', 'tp', 'masih', 'kalah', 'segi', 'pemikiran', 'dri', 'fans', 'dita', 'yg', 'cm', 'anggap', 'itu', 'hiburan', 'doang', 'alias', 'cocoklogi', 'fiktif', 'blok', 'goblok']",Bully,Bully
"['goblok', 'goblok', 'goblok', 'goblok', 'gobloooooooooooooooooook', 'manusia', 'jaman', 'sekarang', 'kok', 'pada', 'goblok', 'bgt', 'sumpaah']",Bully,Bully
"['goblok', 'ngpain', 'dh', 'cwo', 'bnyk', 'yg', 'dm']",NoBully,NoBully
"['orang', 'goblok', 'sadarnya', 'belakangan', 'ðÿðÿðÿƒðÿƒðÿðÿðÿðÿ']",NoBully,NoBully
"['eh', 'sumpil', 'ya', 'gw', 'nih', 'udah', 'ada', 'di', 'titik', 'bukan', 'cuma', 'kangen', 'wonwo', 'tp', 'sama', 'anak', 'semua', 'juga', 'kayak', 'kamu', 'dimana', 'dengan', 'siapa', 'semalam', 'berbuat', 'apa', 'huhu', 'kangen', 'bgt', 'elah', 'goblok', 'ðÿžðÿž']",NoBully,NoBully
['goblok'],Bully,Bully
"['kadroen', 'sepertimu', 'mana', 'ada', 'pintarnya', 'yg', 'ada', 'goblok', 'permanen', 'dikitâ', 'bicara', 'hutang', 'mana', 'ada', 'negara', 'gak', 'hutang', 'hutang', 'selama', 'penggunaan', 'jelas', 'untuk', 'infrastruktur', 'produktip', 'amp', 'kemajuan', 'negara', 'apa', 'salahnya', 'terpenting', 'tdk', 'melanggar', 'u', 'jadi', 'orang', 'pinter', 'dikit', 'jangan', 'tolol', 'goblok']",Bully,Bully
['goblok'],Bully,Bully
"['goblok', 'bener', 'lakinya']",Bully,Bully
"['klo', 'org', 'udh', 'suka', 'knp', 'goblok', 'bgt', 'si']",NoBully,Bully
"['ngatain', 'tidak', 'ada', 'pengalaman', 'ke', 'orang', 'muda', 'yang', 'baru', 'mulai', 'lha', 'kuwi', 'kan', 'jenenge', 'golek', 'pengalaman', 'to', 'blok', 'goblok']",Bully,Bully
"['dikasih', 'm', 'goblok', 'kalo', 'trading']",NoBully,NoBully
"['goblok', 'banget', 'penegakan', 'hukumyg', 'd', 'bantu', 'rakyat', 'sendiri', 'bambangnoh', 'sana', 'tangkapin', 'teroris', 'papua']",Bully,Bully
"['gemeteran', 'takut', 'goblok', 'posisi', 'lg', 'sendiri', 'kirain', 'mau', 'di', 'culik']",NoBully,NoBully
"['inilah', 'knp', 'alasan', 'utk', 'jgn', 'biarkan', 'orang', 'bodohtololgoblok', 'berkembang', 'biak']",Bully,Bully
"['orang', 'goblok', 'gampang', 'kemakan', 'hoax']",Bully,Bully
"['iya', 'pak', 'benar', 'masih', 'aja', 'ada', 'yang', 'goblok']",NoBully,Bully
"['krn', 'kalian', 'goblok', 'pura', 'jika', 'megawati', 'mmg', 'malas', 'kuliah', 'dan', 'isi', 'pidatonya', 'omong', 'kosong']",Bully,Bully
"['hari', 'gini', 'masih', 'ada', 'manusia', 'goblok', 'seperti', 'ini', 'mungkin', 'dia', 'makannya', 'sampah', 'setiap', 'hari', 'sehingga', 'otaknya', 'berisi', 'kotoran', 'pikirannya', 'sama', 'dengan', 'media', 'tak', 'berbobot', 'ini', 'isinya', 'berita', 'tak', 'berbobot', 'dan', 'cuma', 'dagelan', 'kebencian', 'saja']",Bully,Bully
"['media', 'goblok', 'sih', 'initeriak', 'bubarkan', 'turunkan', 'dan', 'hampir', 'tahun', 'ga', 'jelas', 'hasilnya', 'jangan', 'sampai', 'masih', 'teriak', 'juga', 'bubarkan', 'pemerintah']",Bully,Bully
"['goblok', 'kok', 'cepu', 'goblok', 'itu', 'belajar']",NoBully,Bully
"['were', 'leaving', 'problematic', 'fanbases', 'â', 'gangguin', 'btw', 'lagian', 'lu', 'siapa', 'ga', 'diajakin', 'ngobrol', 'malah', 'ikutan', 'nimbrung', 'ngatain', 'org', 'goblok', 'lagi', 'wkwk', 'tp', 'apa', 'sih', 'yg', 'diharepin', 'dari', 'orang', 'yg', 'cara', 'analisisnya', 'kaya', 'lu', 'lmfao']",Bully,Bully
"['antara', 'goblok', 'sm', 'diguna', 'sih', 'itu', 'mah']",NoBully,NoBully
"['bodoh', 'tolol', 'anjing', 'bangsat', 'goblok', 'ucap', 'diriku', 'kpd', 'diriku']",NoBully,NoBully
"['goblok', 'kok', 'cepu', 'kalo', 'goblok', 'belajar', 'toloi']",Bully,Bully
"['backsound', 'on', 'si', 'gobloook', 'o', 'si', 'goblok']",Bully,Bully
"['goblok', 'bgt', 'ðÿðÿžâï']",Bully,Bully
"['kontol', 'lu', 'anjing', 'bangsat', 'gw', 'belom', 'cair', 'dari', 'tip', 'malah', 'cepu', 'goblok']",NoBully,NoBully
"['ngatain', 'orang', 'goblok', 'padahal', 'sendirinya', 'yg', 'goblok', 'heran', 'ih', 'pantes', 'aja', 'kayak', 'gitu', 'orang', 'dia', 'akgae', 'sama', 'anti', 'jungkook', 'ðÿ']",NoBully,NoBully
"['yok', 'ayok', 'goblok', 'nya', 'di', 'pelihara']",NoBully,NoBully
"['lah', 'lu', 'baru', 'goblokdulunya', 'pinter', 'waktu', 'belum', 'jdi', 'buzzerpnis', 'kntl', 'tllðÿðÿ']",Bully,Bully
"['goblok', 'lu']",Bully,Bully
"['goblok', 'bin', 'dungu', 'loe', 'mu', 'kalo', 'ucapin', 'assalamualaikum', 'itu', 'harus', 'lengkap', 'kalo', 'ucapin', 'innalillahi', 'itu', 'juga', 'harus', 'lengkap', 'dasar', 'kadroen', 'titid', 'kecil', 'ðÿðÿðÿðÿðÿðÿ']",Bully,Bully
"['lu', 'cowo', 'apa', 'banci', 'celamitan', 'bgt', 'ngurusin', 'org', 'cebong', 'goblok']",Bully,Bully
"['kadrun', 'kalo', 'ga', 'goblok', 'ya', 'gila']",Bully,Bully
"['goblok', 'blok', 'goblok']",Bully,Bully
"['minimal', 'nanya', 'goblok', 'kalo', 'gatau', 'bukan', 'malah', 'jadi', 'bikin', 'indo', 'di', 'ban', 'lu', 'tolol', 'punya', 'otak', 'ga', 'di', 'pake', 'komunitas', 'negara', 'india', 'mah', 'kompak', 'bukan', 'malah', 'cepuin', 'negara', 'sendiri', 'babi', 'gua', 'baru', 'garap', 'round', 'ini', 'kontol', 'lu', 'anjing']",Bully,Bully
"['makanya', 'baca', 'tolol', 'goblok', 'jadi', 'orang', 'udah', 'disediain', 'kalkulator', 'di', 'webnya', 'masih', 'aja', 'ga', 'ngerti', 'goblok', 'tolol']",Bully,Bully
"['ketikan', 'lo', 'buset', 'kayanya', 'lo', 'yang', 'sakit', 'dah', 'anying', 'trus', 'lo', 'mau', 'ngeliat', 'idol', 'gue', 'ampe', 'pingsan', 'di', 'panggung', 'kah', 'goblok']",NoBully,NoBully
"['ancene', 'seng', 'wedok', 'iki', 'ga', 'seneng', 'kon', 'blok', 'goblokðÿ', 'mek', 'pgn', 'duekmu', 'tok', 'mendo', 'ancen', 'arek', 'ðÿðÿðÿ']",NoBully,NoBully
"['dan', 'masih', 'aja', 'ada', 'org', 'yg', 'rela', 'goblok', 'membelanya']",NoBully,NoBully
"['undang', 'undang', 'sialan', 'tapi', 'orang', 'goblok', 'di', 'senayan', 'mendukungnya', 'eh', 'iya', 'kan', 'goblok']",Bully,Bully
"['eh', 'lu', 'ga', 'diajak', 'goblok']",Bully,Bully
"['ngatain', 'orang', 'goblok', 'padahal', 'kaumnya', 'sendiri', 'yg', 'seneng', 'ketipu', 'editan', 'wkwk', 'ðÿ']",Bully,Bully
"['aku', 'mari', 'ngeroasting', 'mantanku', 'soale', 'de', 'goblokðÿ']",Bully,Bully
"['goblok', 'bahkan', 'anaknya', 'jokowi', 'pun', 'mulai', 'di', 'adu', 'domba', 'emng', 'biadab', 'banget', 'kerja', 'buzzerp', 'ini', 'ðÿðÿðÿðÿðÿš']",NoBully,NoBully
"['orang', 'macam', 'elu', 'ini', 'memang', 'sangat', 'd', 'butuhkan', 'penguasacukup', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'dan', 'pandir', 'itu', 'aset', 'utama', 'penguasa', 'untuk', 'hancurkan', 'nkripenjahan', 'gaya', 'baru', 'invasi', 'bekedok', 'investasilondo', 'ireng', 'pribumi', 'd', 'manfaatkan', 'untuk', 'menindas', 'sesama', 'pribumi']",Bully,Bully
"['goblok', 'goblokin', 'org', 'sendirinya', 'digoblokin', 'editan', 'shame', 'sheesh']",Bully,Bully
"['alah', 'aremania', 'kalo', 'gak', 'goblok', 'ya', 'tolol']",Bully,Bully
"['goblok', 'sih']",Bully,Bully
"['bhahahaha', 'hooi', 'survey', 'ganjar', 'gimana', 'hooi', 'mikir', 'masa', 'mau', 'jadi', 'cawapresnya', 'prabowo', 'ðÿðÿðÿðÿ', 'orang', 'goblok', 'pun', 'tahu', 'itu', 'artinya', 'menyerah', 'karena', 'mentok', 'ðÿðÿ']",NoBully,NoBully
"['wkwkwkwk', 'goblok']",Bully,Bully
"['hp', 'goblok']",NoBully,NoBully
"['jahlul', 'murokab', 'alias', 'goblok', 'berlipat']",Bully,Bully
"['wkwkwk', 'gol', 'hiburan', 'klo', 'mau', 'ngebacot', 'tunggu', 'pertandingan', 'abis', 'bos', 'baru', 'dah', 'koment', 'semau', 'lu', 'klo', 'udh', 'kyk', 'gini', 'ketauan', 'kan', 'lu', 'itu', 'goblok']",Bully,Bully
"['omonganmu', 'koyok', 'taek', 'mas', 'kalo', 'emang', 'ga', 'punya', 'hati', 'nurani', 'mending', 'diam', 'dan', 'yg', 'penting', 'kalopun', 'goblok', 'ya', 'minimal', 'jangan', 'dipertontonkan', 'secara', 'terangterangan', 'kecuali', 'emang', 'ga', 'punya', 'malu']",Bully,Bully
"['tarif', 'tiket', 'berdasarkan', 'kemampuan', 'ekonomi', 'makin', 'ke', 'sini', 'makin', 'goblok', 'aja', 'pengelola', 'transportasi', 'publik', 'kita']",Bully,Bully
"['org', 'sek', 'main', 'judi', 'online', 'ncen', 'goblok']",NoBully,NoBully
"['yang', 'salah', 'lebih', 'galak', 'goblok', 'bener']",NoBully,NoBully
"['goblok', 'pake', 'ngatur', 'gue']",Bully,Bully
"['lo', 'dah', 'fitnah', 'kwkw', 'mana', 'ada', 'gw', 'cheat', 'kwkw', 'makan', 'tuhk', 'fitnah', 'dosa', 'nya', 'ampe', 'akhirat', 'goblok']",NoBully,NoBully
"['eh', 'goblok']",Bully,Bully
"['dlm', 'hidupgoblok', 'itu', 'istilahtpi', 'yg', 'ahli', 'tatakata', 'tpi', 'gk', 'bisa', 'kerja', 'itupenjual', 'obat', 'kyk', 'anus']",Bully,Bully
"['eh', 'goblok', 'mana', 'ada', 'gw', 'cheat', 'lu', 'kagak', 'mampu', 'ya', 'bos', 'kerjain', 'daily', 'blog']",Bully,Bully
"['aduh', 'goblok', 'banget', 'bahkan', 'untuk', 'menjaga', 'warung', 'pun', 'terlalu', 'pure', 'kebodohannya', 'astaghfirullah']",Bully,Bully
"['maap', 'bgt', 'klo', 'semisal', 'konteks', 'awalny', 'becanda', 'atau', 'candaan', 'tongkrongan', 'keknya', 'gp', 'tapi', 'klo', 'dijadiin', 'trend', 'ya', 'goblok', 'si', 'ok', 'terimakasih', 'selamat', 'pagi', 'ðÿðÿ']",Bully,Bully
"['fyp', 'gw', 'ful', 'masalah', 'ini', 'bjir', 'malah', 'merembet', 'kemana', 'mana', 'heran', 'tp', 'seru', 'liat', 'org', 'goblok', 'tantrum']",NoBully,NoBully
"['heh', 'goblok', 'pdip', 'tanpa', 'jokowi', 'iuga', 'ga', 'nakalan', 'jadi', 'partai', 'juara', 'mikir', 'anjing']",NoBully,NoBully
"['orang', 'tolol', 'semua', 'yg', 'nulis', 'goblok', 'yg', 'percaya', 'lebih', 'goblok', 'goblok', 'nya', 'nyundul', 'langit', 'lagi', 'ðÿââï']",NoBully,NoBully
"['lu', 'tolol', 'bgt', 'yg', 'ngeship', 'disana', 'malah', 'ngeramein', 'disini', 'anjg', 'caper', 'bgt', 'harusnya', 'lu', 'langsung', 'aja', 'balas', 'sama', 'yg', 'ngeship', 'idol', 'lu', 'disana', 'anjg', 'goblok', 'bgt', 'sumpah', 'otak', 'lu', 'dimana', 'sih', 'dasar', 'otak', 'pembantu']",Bully,Bully
"['brarti', 'lue', 'yg', 'goblok', 'gak', 'tau', 'apa']",Bully,Bully
"['pelajari', 'dulu', 'itu', 'vidio', 'thn', 'brp', 'jgn', 'terlalu', 'goblok']",Bully,Bully
"['vidio', 'lama', 'jaman', 'sby', 'hanya', 'orang', 'goblok', 'pekok', 'yg', 'bisa', 'termakqn', 'hoax', 'murahan', 'macam', 'itu']",Bully,Bully
"['heru', 'budi', 'emang', 'goblok', 'banget', 'emang']",Bully,Bully
"['goblok', 'kepencet', 'retweetðÿðÿðÿðÿðÿ']",NoBully,NoBully
"['karna', 'dia', 'kadrun', 'jd', 'ya', 'auto', 'goblok']",Bully,Bully
"['kan', 'gobloksudah', 'ada', 'contoh', 'nya', 'keluarga', 'mega', 'soekarno', 'napa', 'di', 'larang', 'kan', 'taik']",NoBully,NoBully
"['goblok', 'dia', 'mention', 'karna', 'replaynya', 'pada', 'bilang', 'darimana', 'gambarnya', 'ye', 'ajg']",NoBully,NoBully
"['kalau', 'orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'karena', 'mereka', 'tahu', 'artinya', 'elunya', 'aja', 'yang', 'goblok']",Bully,Bully
"['kalau', 'orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'karena', 'mereka', 'tahu', 'artinya', 'elunya', 'aja', 'yang', 'goblok']",Bully,Bully
"['yg', 'goblok', 'bukan', 'cuma', 'gubernurnya', 'tgup', 'juga', 'samaâ', 'ðÿ']",Bully,Bully
"['nih', 'liat', 'anjing', 'pd', 'amat', 'kali', 'ya', 'ðÿðÿðÿ', 'dikira', 'ga', 'punya', 'kerjaan', 'ngeshipper', 'ga', 'jelas', 'mending', 'kerja', 'daripada', 'bikin', 'kontent', 'halu', 'baca', 'yang', 'teliti', 'biar', 'ga', 'gede', 'bacot', 'malu', 'malu', 'ðÿðÿðÿ', 'marah', 'kok', 'karena', 'shipper', 'doang', 'goblok', 'banget', 'baper', 'sama', 'orangâ', 'halu', 'for', 'fun']",NoBully,NoBully
"['percuma', 'si', 'cakep', 'tapi', 'gaada', 'otaknya', 'alias', 'goblok', 'cape', 'anjir', 'diajak', 'ngobrol', 'haha']",Bully,Bully
"['dih', 'dih', 'dih', 'pdnya', 'nih', 'liat', 'tolol', 'pake', 'benerâ', 'tuh', 'mata', 'baca', 'yang', 'teliti', 'yang', 'berhak', 'marah', 'tuh', 'fans', 'dita', 'tapi', 'karena', 'tau', 'ini', 'hanya', 'for', 'fun', 'makannya', 'dibiarin', 'bukan', 'kaya', 'lu', 'lu', 'pada', 'yang', 'tolol', 'marahâ', 'karena', 'shipper', 'doang', 'goblok']",Bully,Bully
"['heran', 'ya', 'hari', 'gini', 'masih', 'ada', 'manusia', 'goblok', 'mungkin', 'dia', 'satuânya', 'yg', 'ada', 'di', 'indonesia', 'ðÿðÿðÿ']",Bully,Bully
"['minimal', 'sadar', 'lah', 'manehna', 'sebagai', 'ketua', 'murid', 'babasaan', 'we', 'ciga', 'nu', 'teu', 'sakola', 'ngomong', 'kabatur', 'teu', 'jauh', 'ti', 'ajg', 'goblok', 'tolol', 'pls', 'da', 'urang', 'mah', 'gedeg', 'ngadenge', 'na', 'ge']",NoBully,NoBully
"['nih', 'liat', 'goblok', 'pake', 'tuh', 'mata', 'sama', 'otak', 'kasian', 'nganggur']",Bully,Bully
"['aku', 'paham', 'kowe', 'bucin', 'tur', 'ojo', 'goblok', 'nder']",NoBully,NoBully
"['pantesan', 'goblok']",NoBully,NoBully
"['no', 'komenmo', 'jdi', 'kacung', 'oligarki', 'ke', 'mo', 'jdi', 'artis', 'goblok', 'keitu', 'sih', 'derita', 'lo', 'masa', 'bodoh', 'gue', 'ttp', 'pilih', 'aniesðÿ']",NoBully,NoBully
"['eh', 'gue', 'goblok', 'bgt']",NoBully,Bully
"['han', 'jisung']",NoBully,NoBully
"['not', 'in', 'kenya', 'but', 'mwatate', 'wundanyi', 'road', 'inaenda', 'kuka', 'hivi']",NoBully,NoBully
"['buh', 'rn', '馃槪馃槪']",NoBully,NoBully
"['lily', 'haewon', 'jooyeon', 'and', 'jungsu', 'boooooom']",NoBully,NoBully
"['mortal', 'kombat']",NoBully,NoBully
"['lah', 'icel', 'decul', 'bos', 'lu', 'ngatain', 'icel', 'pa', 'gmana']",NoBully,NoBully
"['anjink', 'meme', 'kilat']",NoBully,NoBully
['dimaafkan'],NoBully,NoBully
"['emamh', 'boleh', 'se', 'combek', 'ini']",NoBully,NoBully
"['udah', 'bisa', 'captcha', 'belum', 'bor', 'wkakwksks']",NoBully,NoBully
"['biasakan', 'nonton', 'barca', 'sampai']",NoBully,NoBully
"['suka', 'nih', 'tensi', 'naik', 'turun', 'gacor']",NoBully,NoBully
"['selena', 'nya', 'tere', 'liye', 'petualangan', 'jack', 'amp', 'piggy', 'natal', 'jk', 'rowling', 'sama', 'the', 'blis', 'bakery']",NoBully,NoBully
